Year,Quarter,1. Cash from sales and provide services andother revenue,2. Cash paid to suppliers of goodsand services,3. Cash payments to employees,4. Interest payments,5. Cash paid for corporate incometax,6. Proceeds from business,7. Cash for other business activities,8. Accumulated depreciation,Net cash inflows(outflows) from operating activities,1. Purchases of fixed assets and other long term assets,2. Proceeds from disposal of fixed assets,"3. Loans granted, purchases of debt instruments",4. ,5. Investments in other entities,6. Proceeds from divestment in other entities,7. Dividends and interest received,Net cash inflows/(outflows) from investing activities,1. Proceeds from issue of shares,2. Payments for share returns and repurchases,3. Proceeds from borrowings,4. Repayment of borrowings,5. Finance lease principal payments,6. Dividends paid,7. Interest received,Net cash inflows/(outflows) from financing activities,Net increase in cash and cash equivalents,Cash and cash equivalents at the beginning period,Effect of foreign exchange differences,Cash and cash equivalents at the end of period
2008,0,109485662980,-6727764082,-6007449299,-16686975551,0,326192119,-45484420232,37569585952,34905245935,-41946141243,0,-82651800000,91651800000,0,0,2111302193,-30834839050,0,0,24560398180,-21389250000,0,-20564100000,0,-17392951820,-13322544935,13733350155,303423,411108643
2009,0,103355881100,-5429493677,-5808288384,-19513920530,0,238244600,-14794541594,0,58047881515,-2647812414,0,0,0,0,16000000000,1638927773,14991115359,0,0,0,-17612250000,0,-12489290000,0,-30101540000,42937456874,411108643,0,43348565517
2010,0,88255994272,-3609851899,-7501196565,-16336759848,-483658124,32323500858,-12594916133,0,80053112561,-74011681,0,0,0,0,0,6028390978,5954379297,0,0,0,-49990562500,0,-15298335199,0,-65288897699,20718594159,43348565517,0,64067159676
2011,0,110160468924,-5590833286,-9605775064,-11806221035,-23725910,907199164,-18015596854,0,66025515939,-652163940,0,0,0,0,0,8679359404,8027195464,0,0,0,-60201524000,0,-23766739799,0,-83968263799,-9915552396,64067159676,0,54151607280
2012,0,139837062564,-8582562622,-11816746869,-5058295467,-3345164073,187471992,-19097453243,30045520744,92124312282,-56155000,4500000,0,0,0,0,8132550225,8080895225,0,-107661250,0,-18577228387,0,-43718274000,0,-62403163637,37802043870,54151607280,0,91953651150
2013,0,111703024044,-11571354817,-21070567708,-4764105753,-3021176874,48533773235,-56094115898,0,63715476229,-152245510519,50050000,0,0,-37920000000,0,4722544580,-185392915939,0,0,117818512901,-47611544767,0,-18735374999,0,51471593135,-70205846575,91953651150,88590392,21836394967
2014,0,113623601496,-20784452541,-14756275991,-4510574988,-2095993014,28398182988,-36299253869,30184943616,63575234081,-88795346578,0,0,0,-11578500000,0,397739830,-99976106748,7157526000,0,85958600710,-70845198324,0,0,0,22270928386,-14129944281,21836394967,1369740,7707820426
